word,ipa,source
internal,ˌɪnˈtɝːnəl,cmu_dict
internal,ˌɪnˈtɝːnəl,cmu_dict
irregular,ˌɪˈrɛgjəlɝ,cmu_dict
legal,ˈliːgəl,cmu_dict
literary,ˈlɪtɝˌɛri,cmu_dict
loud,ˈlaʊd,cmu_dict
loyal,ˈlɔɪəl,cmu_dict
main,ˈmeɪn,cmu_dict
male,ˈmeɪl,cmu_dict
massive,ˈmæsɪv,cmu_dict
meaningful,ˈmiːnɪŋfəl,cmu_dict
mechanical,məˈkænɪkəl,cmu_dict
mental,ˈmɛntəl,cmu_dict
mere,ˈmɪr,cmu_dict
mild,ˈmaɪld,cmu_dict
minor,ˈmaɪnɝ,cmu_dict
moderate,"ˈmɑːdɝət, ˈmɑːdɝˌeɪt",cmu_dict
mutual,ˈmjuːtʃuːəl,cmu_dict
naked,ˈneɪkəd,cmu_dict
narrow,"ˈnɛroʊ, ˈnæroʊ",cmu_dict
nasty,ˈnæsti,cmu_dict
near,ˈnɪr,cmu_dict
nearby,ˈnɪrˈbaɪ,cmu_dict
neutral,ˈnuːtrəl,cmu_dict
northern,ˈnɔrðɝn,cmu_dict
nuclear,ˈnuːkliːɝ,cmu_dict
numerous,ˈnuːmɝəs,cmu_dict
obvious,ˈɑːbviːəs,cmu_dict
occasional,ɔˈkeɪʒənəl,cmu_dict
offensive,əˈfɛnsɪv,cmu_dict
offensive,əˈfɛnsɪv,cmu_dict
ordinary,ˈɔrdəˌnɛri,cmu_dict
organic,ɔrˈgænɪk,cmu_dict
outdoor,ˈaʊtˌdɔr,cmu_dict
outer,ˈaʊtɝ,cmu_dict
outstanding,ˌaʊtˈstændɪŋ,cmu_dict
outstanding,ˌaʊtˈstændɪŋ,cmu_dict
overnight,ˈoʊvɝˈnaɪt,cmu_dict
painful,ˈpeɪnfəl,cmu_dict
pale,ˈpeɪl,cmu_dict
parental,pɝˈɛntəl,cmu_dict
partial,ˈpɑːrʃəl,cmu_dict
partial,ˈpɑːrʃəl,cmu_dict
passive,ˈpæsɪv,cmu_dict
patient,ˈpeɪʃənt,cmu_dict
permanent,ˈpɝːmɑːˌnɛnt,cmu_dict
plain,ˈpleɪn,cmu_dict
plain,ˈpleɪn,cmu_dict
positive,ˈpɑːzətɪv,cmu_dict
practical,ˈpræktɪkəl,cmu_dict
precious,ˈprɛʃəs,cmu_dict
pregnant,ˈprɛgnənt,cmu_dict
previous,ˈpriːviːəs,cmu_dict
primitive,"ˈprɪmətɪv, ˈprɪmɪtɪv",cmu_dict
productive,"prəˈdʌktɪv, proʊˈdʌktɪv, pɝˈdʌktɪv",cmu_dict
prominent,ˈprɑːmənənt,cmu_dict
prosperous,ˈprɑːspɝəs,cmu_dict
protective,prəˈtɛktɪv,cmu_dict
proud,ˈpraʊd,cmu_dict
psychological,ˌsaɪkəˈlɑːdʒɪkəl,cmu_dict
public,ˈpʌblɪk,cmu_dict
pure,ˈpjʊr,cmu_dict
racial,ˈreɪʃəl,cmu_dict
rapid,"ˈræpəd, ˈræpɪd",cmu_dict
rare,ˈrɛr,cmu_dict
rare,ˈrɛr,cmu_dict
rational,"ˈræʃənəl, ˈræʃnəl",cmu_dict
realistic,ˌriːəˈlɪstɪk,cmu_dict
reasonable,"ˈriːzənəbəl, ˈriːznəbəl",cmu_dict
reasonable,"ˈriːzənəbəl, ˈriːznəbəl",cmu_dict
regional,ˈriːdʒənəl,cmu_dict
reliable,"rɪˈlaɪəbəl, riːˈlaɪəbəl",cmu_dict
religious,"rɪˈlɪdʒəs, riːˈlɪdʒəs",cmu_dict
remarkable,"rɪˈmɑːrkəbəl, riːˈmɑːrkəbəl",cmu_dict
residential,ˌrɛzɪˈdɛnʃəl,cmu_dict
responsible,riːˈspɑːnsəbəl,cmu_dict
ridiculous,rɪˈdɪkjələs,cmu_dict
rough,ˈrʌf,cmu_dict
rough,ˈrʌf,cmu_dict
rough,ˈrʌf,cmu_dict
round,ˈraʊnd,cmu_dict
secret,"ˈsiːkrət, ˈsiːkrɪt",cmu_dict
serious,ˈsɪriːəs,cmu_dict
serious,ˈsɪriːəs,cmu_dict
severe,səˈvɪr,cmu_dict
shallow,ˈʃæloʊ,cmu_dict
sharp,ˈʃɑːrp,cmu_dict
sharp,ˈʃɑːrp,cmu_dict
sharp,ˈʃɑːrp,cmu_dict
sheer,ˈʃɪr,cmu_dict
sheer,ˈʃɪr,cmu_dict
silent,ˈsaɪlənt,cmu_dict
solid,ˈsɑːləd,cmu_dict
southern,ˈsʌðɝn,cmu_dict
spectacular,spɛkˈtækjəlɝ,cmu_dict
stable,ˈsteɪbəl,cmu_dict
steady,ˈstɛdi,cmu_dict
steep,ˈstiːp,cmu_dict
strategic,strəˈtiːdʒɪk,cmu_dict
stupid,"ˈstuːpəd, ˈstuːpɪd",cmu_dict
substantial,səbˈstænʃəl,cmu_dict
sufficient,səˈfɪʃənt,cmu_dict
systematic,ˌsɪstəˈmætɪk,cmu_dict
technological,ˌtɛknəˈlɑːdʒɪkəl,cmu_dict
temporary,ˈtɛmpɝˌɛri,cmu_dict
tense,ˈtɛns,cmu_dict
thorough,"ˈθɝːoʊ, ˈθɔroʊ",cmu_dict
timely,ˈtaɪmli,cmu_dict
tiny,ˈtaɪni,cmu_dict
tremendous,"trəˈmɛndəs, trɪˈmɛndəs",cmu_dict
tropical,ˈtrɑːpɪkəl,cmu_dict
typical,"ˈtɪpəkəl, ˈtɪpɪkəl",cmu_dict
unable,əˈneɪbəl,cmu_dict
unclear,ənˈklɪr,cmu_dict
unemployed,ˌənɛmˈplɔɪd,cmu_dict
unexpected,ˌənɪkˈspɛktɪd,cmu_dict
unique,juːˈniːk,cmu_dict
unpredictable,ˌənprɪˈdɪktəbəl,cmu_dict
unrelated,"ˌənrɪˈleɪtɪd, ˌənriːˈleɪtɪd",cmu_dict
upper,ˈʌpɝ,cmu_dict
upstairs,əpˈstɛrz,cmu_dict
urgent,ˈɝːdʒənt,cmu_dict
vague,ˈveɪg,cmu_dict
valuable,"ˈvæljəbəl, ˈvæljuːbəl",cmu_dict
various,ˈvɛriːəs,cmu_dict
vast,ˈvæst,cmu_dict
vegetarian,ˌvɛdʒəˈtɛˌriːən,cmu_dict
virtual,ˈvɝːtʃuːəl,cmu_dict
virtual,ˈvɝːtʃuːəl,cmu_dict
visible,ˈvɪzəbəl,cmu_dict
visual,ˈvɪʒəwəl,cmu_dict
weird,ˈwɪrd,cmu_dict
widespread,ˈwaɪdˈsprɛd,cmu_dict
worthwhile,ˈwɝːθˈwaɪl,cmu_dict
worthy,ˈwɝːði,cmu_dict
accommodation,əˌkɑːməˈdeɪʃən,cmu_dict
accommodation,əˌkɑːməˈdeɪʃən,cmu_dict
accommodation,əˌkɑːməˈdeɪʃən,cmu_dict
accusation,"ˌækjəˈzeɪʃən, ˌækjuːˈzeɪʃən",cmu_dict
acid,ˈæsəd,cmu_dict
acquisition,ˌækwəˈzɪʃən,cmu_dict
acquisition,ˌækwəˈzɪʃən,cmu_dict
acquisition,ˌækwəˈzɪʃən,cmu_dict
adjustment,əˈdʒʌstmənt,cmu_dict
adjustment,əˈdʒʌstmənt,cmu_dict
adoption,əˈdɑːpʃən,cmu_dict
adoption,əˈdɑːpʃən,cmu_dict
aircraft,ˈɛrˌkræft,cmu_dict
allegation,ˌæləˈgeɪʃən,cmu_dict
alliance,əˈlaɪəns,cmu_dict
ally,"ˈælaɪ, əˈlaɪ",cmu_dict
altitude,ˈæltəˌtuːd,cmu_dict
aluminum,əˈluːmənəm,cmu_dict
ambassador,æmˈbæsədɝ,cmu_dict
analogy,əˈnælədʒi,cmu_dict
analyst,ˈænəlɪst,cmu_dict
applicant,ˈæplɪkənt,cmu_dict
assault,əˈsɔlt,cmu_dict
assembly,əˈsɛmbli,cmu_dict
assembly,əˈsɛmbli,cmu_dict
assessment,əˈsɛsmənt,cmu_dict
assumption,əˈsʌmpʃən,cmu_dict
assumption,əˈsʌmpʃən,cmu_dict
assurance,əˈʃʊrəns,cmu_dict
assurance,əˈʃʊrəns,cmu_dict
assurance,əˈʃʊrəns,cmu_dict
attendance,əˈtɛndəns,cmu_dict
attribute,əˈtrɪˌbjuːt,cmu_dict
availability,"əˌveɪləˈbɪləti, əˌveɪləˈbɪlɪti",cmu_dict
availability,"əˌveɪləˈbɪləti, əˌveɪləˈbɪlɪti",cmu_dict
axis,ˈæksəs,cmu_dict
axis,ˈæksəs,cmu_dict
badge,ˈbædʒ,cmu_dict
ballot,ˈbælət,cmu_dict
banker,ˈbæŋkɝ,cmu_dict
bankruptcy,"ˈbæŋkrəpsi, ˈbæŋkrəptsi",cmu_dict
barrier,"ˈbæriːɝ, ˈbɛriːɝ",cmu_dict
beam,ˈbiːm,cmu_dict
beam,ˈbiːm,cmu_dict
blast,ˈblæst,cmu_dict
blast,ˈblæst,cmu_dict
blend,ˈblɛnd,cmu_dict
bomber,ˈbɑːmɝ,cmu_dict
booklet,ˈbʊklɪt,cmu_dict
boost,ˈbuːst,cmu_dict
bounce,ˈbaʊns,cmu_dict
bracket,ˈbrækɪt,cmu_dict
bracket,ˈbrækɪt,cmu_dict
breakdown,ˈbreɪkˌdaʊn,cmu_dict
breakdown,ˈbreɪkˌdaʊn,cmu_dict
breakdown,ˈbreɪkˌdaʊn,cmu_dict
broadband,ˈbrɔdˌbænd,cmu_dict
brochure,broʊˈʃʊr,cmu_dict
browser,ˈbraʊzɝ,cmu_dict
bureaucracy,bjʊˈrɑːkrəsi,cmu_dict
cabinet,"ˈkæbənət, ˈkæbnət",cmu_dict
cabinet,"ˈkæbənət, ˈkæbnət",cmu_dict
cable,ˈkeɪbəl,cmu_dict
candidate,"ˈkændədeɪt, ˈkænədɪt",cmu_dict
capability,ˌkeɪpəˈbɪləti,cmu_dict
carbon,ˈkɑːrbən,cmu_dict
catalog,ˈkætəlɔg,cmu_dict
catastrophe,kəˈtæstrəfi,cmu_dict
ceiling,ˈsiːlɪŋ,cmu_dict
ceiling,ˈsiːlɪŋ,cmu_dict
certificate,sɝˈtɪfɪkət,cmu_dict
certification,ˌsɝːtəfəˈkeɪʃən,cmu_dict
chancellor,"ˈtʃænsəlɝ, ˈtʃænslɝ",cmu_dict
chancellor,"ˈtʃænsəlɝ, ˈtʃænslɝ",cmu_dict
chancellor,"ˈtʃænsəlɝ, ˈtʃænslɝ",cmu_dict
chemotherapy,ˌkiːmoʊˈθɛrəpi,cmu_dict
chip,ˈtʃɪp,cmu_dict
chip,ˈtʃɪp,cmu_dict
chip,ˈtʃɪp,cmu_dict
chunk,ˈtʃʌŋk,cmu_dict
circuit,ˈsɝːkət,cmu_dict
circuit,ˈsɝːkət,cmu_dict
circumstance,ˈsɝːkəmˌstæns,cmu_dict
classic,ˈklæsɪk,cmu_dict
classification,ˌklæsəfəˈkeɪʃən,cmu_dict
clause,ˈklɔz,cmu_dict
clause,ˈklɔz,cmu_dict
client,ˈklaɪənt,cmu_dict
closure,ˈkloʊʒɝ,cmu_dict
clothing,ˈkloʊðɪŋ,cmu_dict
coalition,ˌkoʊəˈlɪʃən,cmu_dict
colleague,ˈkɑːliːg,cmu_dict
commander,kəˈmændɝ,cmu_dict
commerce,ˈkɑːmɝs,cmu_dict
commercial,kəˈmɝːʃəl,cmu_dict
commission,kəˈmɪʃən,cmu_dict
commission,kəˈmɪʃən,cmu_dict
commission,kəˈmɪʃən,cmu_dict
community,"kəˈmjuːnəti, kəˈmjuːnɪti",cmu_dict
compensation,ˌkɑːmpənˈseɪʃən,cmu_dict
compensation,ˌkɑːmpənˈseɪʃən,cmu_dict
competence,ˈkɑːmpətɪns,cmu_dict
completion,kəmˈpliːʃən,cmu_dict
complexity,"kəmˈplɛksəti, kəmˈplɛksɪti",cmu_dict
component,kəmˈpoʊnənt,cmu_dict
comprehension,ˌkɑːmpriːˈhɛnʃən,cmu_dict
conception,kənˈsɛpʃən,cmu_dict
conception,kənˈsɛpʃən,cmu_dict
concession,kənˈsɛʃən,cmu_dict
concession,kənˈsɛʃən,cmu_dict
concrete,"kənˈkriːt, ˈkɑːnkriːt",cmu_dict
conductor,kənˈdʌktɝ,cmu_dict
conductor,kənˈdʌktɝ,cmu_dict
conductor,kənˈdʌktɝ,cmu_dict
cone,ˈkoʊn,cmu_dict
conference,"ˈkɑːnfɝəns, ˈkɑːnfrəns",cmu_dict
conjunction,kənˈdʒʌŋkʃən,cmu_dict
conjunction,kənˈdʒʌŋkʃən,cmu_dict
consciousness,ˈkɑːnʃəsnəs,cmu_dict
consensus,kənˈsɛnsəs,cmu_dict
consultant,kənˈsʌltənt,cmu_dict
contract,"ˈkɑːnˌtrækt, kənˈtrækt",cmu_dict
contradiction,ˌkɑːntrəˈdɪkʃən,cmu_dict
controversy,ˈkɑːntrəˌvɝːsi,cmu_dict
convention,kənˈvɛnʃən,cmu_dict
convention,kənˈvɛnʃən,cmu_dict
convention,kənˈvɛnʃən,cmu_dict
conversion,kənˈvɝːʒən,cmu_dict
cooperation,"koʊˌɑːpɝˈeɪʃən, ˌkwɑːpɝˈeɪʃən, ˌkwɔpɝˈeɪʃən",cmu_dict
copper,ˈkɑːpɝ,cmu_dict
core,ˈkɔr,cmu_dict
corporation,ˌkɔrpɝˈeɪʃən,cmu_dict
correspondence,ˌkɔrəˈspɑːndəns,cmu_dict
correspondence,ˌkɔrəˈspɑːndəns,cmu_dict
correspondent,ˌkɔrəˈspɑːndənt,cmu_dict
corruption,kɝˈʌpʃən,cmu_dict
costume,"kɑːˈstuːm, ˈkɑːstuːm",cmu_dict
counter,ˈkaʊntɝ,cmu_dict
counter,ˈkaʊntɝ,cmu_dict
creation,kriːˈeɪʃən,cmu_dict
crew,ˈkruː,cmu_dict
criticism,ˈkrɪtɪˌsɪzəm,cmu_dict
criticism,ˈkrɪtɪˌsɪzəm,cmu_dict
dash,ˈdæʃ,cmu_dict
dash,ˈdæʃ,cmu_dict
dash,ˈdæʃ,cmu_dict
data,"ˈdeɪtə, ˈdætə",cmu_dict
database,"ˈdeɪtəˌbeɪs, ˈdætəˌbeɪs",cmu_dict
debit,ˈdɛbɪt,cmu_dict
decade,"dɛˈkeɪd, ˈdɛkeɪd",cmu_dict
deduction,dɪˈdʌkʃən,cmu_dict
deduction,dɪˈdʌkʃən,cmu_dict
deficit,ˈdɛfəsət,cmu_dict
delegate,"ˈdɛləˌgeɪt, ˈdɛləgət",cmu_dict
deputy,"ˈdɛpjəti, ˈdɛpjuːti",cmu_dict
desktop,ˈdɛskˌtɑːp,cmu_dict
desktop,ˈdɛskˌtɑːp,cmu_dict
dictator,"dɪkˈteɪtɝ, ˈdɪkteɪtɝ",cmu_dict
dilemma,dɪˈlɛmə,cmu_dict
dimension,dɪˈmɛnʃən,cmu_dict
dimension,dɪˈmɛnʃən,cmu_dict
diplomat,ˈdɪpləˌmæt,cmu_dict
discipline,ˈdɪsəplən,cmu_dict
discipline,ˈdɪsəplən,cmu_dict
disguise,dɪsˈgaɪz,cmu_dict
disorder,dɪˈsɔrdɝ,cmu_dict
disorder,dɪˈsɔrdɝ,cmu_dict
disposal,dɪˈspoʊzəl,cmu_dict
disposition,ˌdɪspəˈzɪʃən,cmu_dict
disposition,ˌdɪspəˈzɪʃən,cmu_dict
dispute,dɪsˈpjuːt,cmu_dict
dissident,ˈdɪsədɪnt,cmu_dict
distortion,dɪˈstɔrʃən,cmu_dict
distributor,dɪˈstrɪbjətɝ,cmu_dict
division,dɪˈvɪʒən,cmu_dict
division,dɪˈvɪʒən,cmu_dict
division,dɪˈvɪʒən,cmu_dict
division,dɪˈvɪʒən,cmu_dict
divorce,dɪˈvɔrs,cmu_dict
dock,ˈdɑːk,cmu_dict
dock,ˈdɑːk,cmu_dict
donation,doʊˈneɪʃən,cmu_dict
doom,ˈduːm,cmu_dict
dose,ˈdoʊs,cmu_dict
download,ˈdaʊnˌloʊd,cmu_dict
draft,ˈdræft,cmu_dict
draft,ˈdræft,cmu_dict
draft,ˈdræft,cmu_dict
draft,ˈdræft,cmu_dict
drain,ˈdreɪn,cmu_dict
drain,ˈdreɪn,cmu_dict
duplicate,"ˈduːpləkət, ˈduːpləˌkeɪt",cmu_dict
dye,ˈdaɪ,cmu_dict
ease,ˈiːz,cmu_dict
economist,"ɪˈkɑːnəmɪst, iːˈkɑːnəmɪst",cmu_dict
editorial,ˌɛdəˈtɔriːəl,cmu_dict
effectiveness,"ɪˈfɛktɪvnəs, ˈiːfɛktɪvnəs",cmu_dict
electrician,ɪlɛkˈtrɪʃən,cmu_dict
elite,"ɪˈliːt, eɪˈliːt",cmu_dict
embrace,"ɛmˈbreɪs, ɪmˈbreɪs",cmu_dict
embrace,"ɛmˈbreɪs, ɪmˈbreɪs",cmu_dict
emergence,"ɪˈmɝːdʒəns, ˈiːmɝdʒəns",cmu_dict
employee,"ɛmˈplɔɪi, ɪmˈplɔɪi",cmu_dict
employer,"ɛmˈplɔɪɝ, ɪmˈplɔɪɝ",cmu_dict
energy,ˈɛnɝdʒi,cmu_dict
energy,ˈɛnɝdʒi,cmu_dict
engagement,ɛnˈgeɪdʒmənt,cmu_dict
engagement,ɛnˈgeɪdʒmənt,cmu_dict
engagement,ɛnˈgeɪdʒmənt,cmu_dict
engagement,ɛnˈgeɪdʒmənt,cmu_dict
enterprise,"ˈɛntɝˌpraɪz, ˈɛnɝˌpraɪz",cmu_dict
enterprise,"ˈɛntɝˌpraɪz, ˈɛnɝˌpraɪz",cmu_dict
enterprise,"ˈɛntɝˌpraɪz, ˈɛnɝˌpraɪz",cmu_dict
entrepreneur,"ˌɑːntrəprəˈnɝː, ˌɑːntrəprəˈnʊr",cmu_dict
environment,ɪnˈvaɪrənmənt,cmu_dict
environment,ɪnˈvaɪrənmənt,cmu_dict
equation,ɪˈkweɪʒən,cmu_dict
equation,ɪˈkweɪʒən,cmu_dict
equity,ˈɛkwəti,cmu_dict
equity,ˈɛkwəti,cmu_dict
equity,ˈɛkwəti,cmu_dict
estate,ɛˈsteɪt,cmu_dict
estate,ɛˈsteɪt,cmu_dict
estimate,"ˈɛstəmət, ˈɛstəˌmeɪt",cmu_dict
estimate,"ˈɛstəmət, ˈɛstəˌmeɪt",cmu_dict
evaluation,"ɪˌvæljuːˈeɪʃən, iːˌvæljuːˈeɪʃən",cmu_dict
evolution,"ˌɛvəˈluːʃən, ˌiːvəˈluːʃən, ˌɛvoʊˈluːʃən, ˌiːvoʊˈluːʃən",cmu_dict
exception,ɪkˈsɛpʃən,cmu_dict
exclusion,ɪksˈkluːʒən,cmu_dict
excursion,ɪkˈskɝːʒən,cmu_dict
execution,ˌɛksəˈkjuːʃən,cmu_dict
execution,ˌɛksəˈkjuːʃən,cmu_dict
execution,ˌɛksəˈkjuːʃən,cmu_dict
executive,ɪgˈzɛkjətɪv,cmu_dict
executive,ɪgˈzɛkjətɪv,cmu_dict
exile,"ˈɛgˌzaɪl, ˈɛkˌsaɪl",cmu_dict
exile,"ˈɛgˌzaɪl, ˈɛkˌsaɪl",cmu_dict
expansion,"ɪkˈspænʃən, ɪkˈspæntʃən",cmu_dict
expectation,ˌɛkspɛkˈteɪʃən,cmu_dict
explosive,ɪkˈsploʊsɪv,cmu_dict
extension,ɪkˈstɛnʃən,cmu_dict
extension,ɪkˈstɛnʃən,cmu_dict
extension,ɪkˈstɛnʃən,cmu_dict
fabric,ˈfæbrɪk,cmu_dict
fabric,ˈfæbrɪk,cmu_dict
factor,ˈfæktɝ,cmu_dict
factor,ˈfæktɝ,cmu_dict
faculty,ˈfækəlti,cmu_dict
faculty,ˈfækəlti,cmu_dict
faculty,ˈfækəlti,cmu_dict
faith,ˈfeɪθ,cmu_dict
faith,ˈfeɪθ,cmu_dict
fat,ˈfæt,cmu_dict
fate,ˈfeɪt,cmu_dict
feedback,ˈfiːdˌbæk,cmu_dict
fiber,ˈfaɪbɝ,cmu_dict
finance,"fəˈnæns, fɪˈnæns, ˈfaɪˌnæns",cmu_dict
finance,"fəˈnæns, fɪˈnæns, ˈfaɪˌnæns",cmu_dict
flash,ˈflæʃ,cmu_dict
flash,ˈflæʃ,cmu_dict
flaw,ˈflɔ,cmu_dict
fleet,ˈfliːt,cmu_dict
flesh,ˈflɛʃ,cmu_dict
flexibility,ˌflɛksəˈbɪləti,cmu_dict
focus,"ˈfoʊkəs, ˈfoʊkɪs",cmu_dict
focus,"ˈfoʊkəs, ˈfoʊkɪs",cmu_dict
follower,ˈfɑːloʊɝ,cmu_dict
footnote,ˈfʊtˌnoʊt,cmu_dict
formation,fɔrˈmeɪʃən,cmu_dict
fraud,ˈfrɔd,cmu_dict
frontier,frənˈtɪr,cmu_dict
gang,ˈgæŋ,cmu_dict
gaze,ˈgeɪz,cmu_dict
gear,ˈgɪr,cmu_dict
gear,ˈgɪr,cmu_dict
generalization,"ˌdʒɛnɝəlɪˈzeɪʃən, ˌdʒɛnrəlɪˈzeɪʃən",cmu_dict
goat,ˈgoʊt,cmu_dict
god,ˈgɑːd,cmu_dict
goodwill,ˈgʊˈdwɪl,cmu_dict
grain,ˈgreɪn,cmu_dict
grain,ˈgreɪn,cmu_dict
grain,ˈgreɪn,cmu_dict
grip,ˈgrɪp,cmu_dict
grip,ˈgrɪp,cmu_dict
guerrilla,gɝˈɪlə,cmu_dict
guideline,ˈgaɪdˌlaɪn,cmu_dict
handout,ˈhænˌdaʊt,cmu_dict
hardware,ˈhɑːrˌdwɛr,cmu_dict
hardware,ˈhɑːrˌdwɛr,cmu_dict
headquarters,"ˈhɛdˌkwɔrtɝz, ˈhɛdˌkɔrtɝz",cmu_dict
hedge,ˈhɛdʒ,cmu_dict
helicopter,ˈhɛlɪˌkɑːptɝ,cmu_dict
hell,ˈhɛl,cmu_dict
highlight,ˈhaɪˌlaɪt,cmu_dict
hint,ˈhɪnt,cmu_dict
holder,ˈhoʊldɝ,cmu_dict
holder,ˈhoʊldɝ,cmu_dict
hook,ˈhʊk,cmu_dict
housekeeper,ˈhaʊˌskiːpɝ,cmu_dict
icon,ˈaɪkɑːn,cmu_dict
icon,ˈaɪkɑːn,cmu_dict
identification,aɪˌdɛntəfəˈkeɪʃən,cmu_dict
ideology,ˌaɪdiːˈɑːlədʒi,cmu_dict
illustration,ˌɪləˈstreɪʃən,cmu_dict
immigrant,ˈɪməgrənt,cmu_dict
implication,ˌɪmpləˈkeɪʃən,cmu_dict
implication,ˌɪmpləˈkeɪʃən,cmu_dict
impulse,"ˈɪmpəls, ˌɪmˈpʌls",cmu_dict
incentive,"ˌɪnˈsɛntɪv, ˌɪnˈsɛnɪv",cmu_dict
index,ˈɪndɛks,cmu_dict
index,ˈɪndɛks,cmu_dict
individual,ˌɪndəˈvɪdʒəwəl,cmu_dict
infant,ˈɪnfənt,cmu_dict
inference,ˈɪnfɝəns,cmu_dict
inflation,ˌɪnˈfleɪʃən,cmu_dict
initiative,"ˌɪˈnɪʃətɪv, ˌɪˈnɪʃjətɪv",cmu_dict
initiative,"ˌɪˈnɪʃətɪv, ˌɪˈnɪʃjətɪv",cmu_dict
injection,ˌɪnˈdʒɛkʃən,cmu_dict
innovation,"ˌɪnəˈveɪʃən, ˌɪnoʊˈveɪʃən",cmu_dict
inspector,ˌɪnˈspɛktɝ,cmu_dict
instinct,ˈɪnstɪŋkt,cmu_dict
institution,ˌɪnstɪˈtuːʃən,cmu_dict
institution,ˌɪnstɪˈtuːʃən,cmu_dict
intellectual,"ˌɪntəˈlɛktʃuːəl, ˌɪnəˈlɛktʃuːəl",cmu_dict
interpretation,ˌɪnˌtɝːprɪˈteɪʃən,cmu_dict
investigator,ˌɪnˈvɛstəˌgeɪtɝ,cmu_dict
investment,"ˌɪnˈvɛstmənt, ˌɪnˈvɛsmənt",cmu_dict
investor,ˌɪnˈvɛstɝ,cmu_dict
involvement,ˌɪnˈvɑːlvmənt,cmu_dict
jog,ˈdʒɑːg,cmu_dict
joint,ˈdʒɔɪnt,cmu_dict
joint,ˈdʒɔɪnt,cmu_dict
jury,ˈdʒʊri,cmu_dict
label,ˈleɪbəl,cmu_dict
laptop,ˈlæpˌtɑːp,cmu_dict
laser,ˈleɪzɝ,cmu_dict
laundry,ˈlɔndri,cmu_dict
lawn,ˈlɔn,cmu_dict
lawsuit,ˈlɔˌsuːt,cmu_dict
leak,ˈliːk,cmu_dict
leap,ˈliːp,cmu_dict
lease,ˈliːs,cmu_dict
lecturer,ˈlɛktʃɝɝ,cmu_dict
legend,ˈlɛdʒənd,cmu_dict
legislation,ˌlɛdʒəˈsleɪʃən,cmu_dict
legislature,ˈlɛdʒəˌsleɪtʃɝ,cmu_dict
lifetime,ˈlaɪfˌtaɪm,cmu_dict
limb,ˈlɪm,cmu_dict
listener,"ˈlɪsənɝ, ˈlɪsnɝ",cmu_dict
loan,ˈloʊn,cmu_dict
lobby,ˈlɑːbi,cmu_dict
lobby,ˈlɑːbi,cmu_dict
manufacturer,ˌmænjəˈfæktʃɝɝ,cmu_dict
margin,ˈmɑːrdʒən,cmu_dict
margin,ˈmɑːrdʒən,cmu_dict
margin,ˈmɑːrdʒən,cmu_dict
mask,ˈmæsk,cmu_dict
mask,ˈmæsk,cmu_dict
mass,ˈmæs,cmu_dict
mass,ˈmæs,cmu_dict
mass,ˈmæs,cmu_dict
mass,ˈmæs,cmu_dict
mate,ˈmeɪt,cmu_dict
mate,ˈmeɪt,cmu_dict
media,ˈmiːdiːə,cmu_dict
medication,ˌmɛdəˈkeɪʃən,cmu_dict
mentor,"ˈmɛnˌtɔr, ˈmɛntɝ",cmu_dict
merchandise,ˈmɝːtʃənˌdaɪz,cmu_dict
merger,ˈmɝːdʒɝ,cmu_dict
messenger,"ˈmɛsəndʒɝ, ˈmɛsɪndʒɝ",cmu_dict
metaphor,ˈmɛtəfɔr,cmu_dict
microphone,ˈmaɪkrəˌfoʊn,cmu_dict
microscope,ˈmaɪkrəˌskoʊp,cmu_dict
migration,maɪˈgreɪʃən,cmu_dict
mill,ˈmɪl,cmu_dict
mill,ˈmɪl,cmu_dict
millimeter,ˈmɪləˌmiːtɝ,cmu_dict
minister,"ˈmɪnəstɝ, ˈmɪnɪstɝ",cmu_dict
minister,"ˈmɪnəstɝ, ˈmɪnɪstɝ",cmu_dict
missile,ˈmɪsəl,cmu_dict
mixture,ˈmɪkstʃɝ,cmu_dict
mobility,"moʊˈbɪləti, moʊˈbɪlɪti",cmu_dict
modification,ˌmɑːdəfəˈkeɪʃən,cmu_dict
mold,ˈmoʊld,cmu_dict
mold,ˈmoʊld,cmu_dict
morality,ˌmɔˈræləˌtiː,cmu_dict
mortgage,"ˈmɔrgədʒ, ˈmɔrgɪdʒ",cmu_dict
mentor,"ˈmɛnˌtɔr, ˈmɛntɝ",cmu_dict
merchandise,ˈmɝːtʃənˌdaɪz,cmu_dict
merger,ˈmɝːdʒɝ,cmu_dict
messenger,"ˈmɛsəndʒɝ, ˈmɛsɪndʒɝ",cmu_dict
metaphor,ˈmɛtəfɔr,cmu_dict
microphone,ˈmaɪkrəˌfoʊn,cmu_dict
microscope,ˈmaɪkrəˌskoʊp,cmu_dict
migration,maɪˈgreɪʃən,cmu_dict
mill,ˈmɪl,cmu_dict
mill,ˈmɪl,cmu_dict
millimeter,ˈmɪləˌmiːtɝ,cmu_dict
minister,"ˈmɪnəstɝ, ˈmɪnɪstɝ",cmu_dict
minister,"ˈmɪnəstɝ, ˈmɪnɪstɝ",cmu_dict
missile,ˈmɪsəl,cmu_dict
mixture,ˈmɪkstʃɝ,cmu_dict
mobility,"moʊˈbɪləti, moʊˈbɪlɪti",cmu_dict
modification,ˌmɑːdəfəˈkeɪʃən,cmu_dict
mold,ˈmoʊld,cmu_dict
mold,ˈmoʊld,cmu_dict
morality,ˌmɔˈræləˌtiː,cmu_dict
